"words","frequency","first","second"
"really thought",4,"really","thought"
"recent years",4,"recent","years"
"record i",4,"record","i"
"red blue",4,"red","blue"
"red carpet",4,"red","carpet"
"red velvet",4,"red","velvet"
"regularly scheduled",4,"regularly","scheduled"
"remember time",4,"remember","time"
"remove heat",4,"remove","heat"
"republican party",4,"republican","party"
"returning home",4,"returning","home"
"right behind",4,"right","behind"
"right next",4,"right","next"
"right place",4,"right","place"
"right thing",4,"right","thing"
"rock roll",4,"rock","roll"
"room full",4,"room","full"
"room one",4,"room","one"
"royal wedding",4,"royal","wedding"
"rule law",4,"rule","law"
"s quite",4,"s","quite"
"s something",4,"s","something"
"s supposed",4,"s","supposed"
"said peter",4,"said","peter"
"said something",4,"said","something"
"said the",4,"said","the"
"said things",4,"said","things"
"said today",4,"said","today"
"salt water",4,"salt","water"
"san jose",4,"san","jose"
"save date",4,"save","date"
"save the",4,"save","the"
"say one",4,"say","one"
"say whether",4,"say","whether"
"school board",4,"school","board"
"school left",4,"school","left"
"school student",4,"school","student"
"second day",4,"second","day"
"second one",4,"second","one"
"see can",4,"see","can"
"see end",4,"see","end"
"see god",4,"see","god"
"see guys",4,"see","guys"
"see happens",4,"see","happens"
"see light",4,"see","light"
"see much",4,"see","much"
"see new",4,"see","new"
"see next",4,"see","next"
"see see",4,"see","see"
"see show",4,"see","show"
"see the",4,"see","the"
"seen forever",4,"seen","forever"
"seen many",4,"seen","many"
"seen yet",4,"seen","yet"
"send email",4,"send","email"
"sent us",4,"sent","us"
"series i",4,"series","i"
"served well",4,"served","well"
"set foot",4,"set","foot"
"set i",4,"set","i"
"set record",4,"set","record"
"several days",4,"several","days"
"several months",4,"several","months"
"shake head",4,"shake","head"
"shall i",4,"shall","i"
"share i",4,"share","i"
"she just",4,"she","just"
"she made",4,"she","made"
"she makes",4,"she","makes"
"she really",4,"she","really"
"short stories",4,"short","stories"
"shot killed",4,"shot","killed"
"shout out",4,"shout","out"
"show business",4,"show","business"
"show us",4,"show","us"
"sick days",4,"sick","days"
"side building",4,"side","building"
"side effects",4,"side","effects"
"sign i",4,"sign","i"
"since first",4,"since","first"
"since im",4,"since","im"
"since yesterday",4,"since","yesterday"
"single women",4,"single","women"
"site i",4,"site","i"
"sleep i",4,"sleep","i"
"so easy",4,"so","easy"
"so i’m",4,"so","i’m"
"so know",4,"so","know"
"so new",4,"so","new"
"so sad",4,"so","sad"
"so sorry",4,"so","sorry"
"soccer game",4,"soccer","game"
"soccer match",4,"soccer","match"
"social networks",4,"social","networks"
"somebody else",4,"somebody","else"
"somebody i",4,"somebody","i"
"someone new",4,"someone","new"
"someone says",4,"someone","says"
"someone used",4,"someone","used"
"someone will",4,"someone","will"
"something can",4,"something","can"
"something going",4,"something","going"
"something say",4,"something","say"
"something special",4,"something","special"
"something want",4,"something","want"
"son god",4,"son","god"
"song playing",4,"song","playing"
"soon possible",4,"soon","possible"
"sorry im",4,"sorry","im"
"sounds awesome",4,"sounds","awesome"
"special needs",4,"special","needs"
"special thanks",4,"special","thanks"
"spending day",4,"spending","day"
"spent entire",4,"spent","entire"
"spring training",4,"spring","training"
"st century",4,"st","century"
"stamp set",4,"stamp","set"
"stampin up",4,"stampin","up"
"stand around",4,"stand","around"
"stanley cup",4,"stanley","cup"
"start every",4,"start","every"
"start following",4,"start","following"
"start get",4,"start","get"
"start new",4,"start","new"
"start running",4,"start","running"
"start thinking",4,"start","thinking"
"started working",4,"started","working"
"starting new",4,"starting","new"
"starting pm",4,"starting","pm"
"state fair",4,"state","fair"
"state university",4,"state","university"
"stay long",4,"stay","long"
"step back",4,"step","back"
"still able",4,"still","able"
"still beautiful",4,"still","beautiful"
"still find",4,"still","find"
"still managed",4,"still","managed"
"still used",4,"still","used"
"stir fry",4,"stir","fry"
"stop acting",4,"stop","acting"
"stop tweeting",4,"stop","tweeting"
"stuck head",4,"stuck","head"
"stuff just",4,"stuff","just"
"suppose i",4,"suppose","i"
"sure best",4,"sure","best"
"sure get",4,"sure","get"
"sure good",4,"sure","good"
"sure make",4,"sure","make"
"sure use",4,"sure","use"
"sweet potato",4,"sweet","potato"
"take a",4,"take","a"
"take away",4,"take","away"
"take back",4,"take","back"
"take chance",4,"take","chance"
"take game",4,"take","game"
"take little",4,"take","little"
"take one",4,"take","one"
"take picture",4,"take","picture"
"take shower",4,"take","shower"
"takes time",4,"takes","time"
"taking long",4,"taking","long"
"taking time",4,"taking","time"
"talk today",4,"talk","today"
"talking bout",4,"talking","bout"
"tasting room",4,"tasting","room"
"taught english",4,"taught","english"
"tea party",4,"tea","party"
"team good",4,"team","good"
"tell truth",4,"tell","truth"
"telling story",4,"telling","story"
"telling us",4,"telling","us"
"ten years",4,"ten","years"
"text message",4,"text","message"
"th april",4,"th","april"
"th pm",4,"th","pm"
"th th",4,"th","th"
"thank follow",4,"thank","follow"
"thank kind",4,"thank","kind"
"thank mention",4,"thank","mention"
"thank sir",4,"thank","sir"
"thank thank",4,"thank","thank"
"thanks dude",4,"thanks","dude"
"thanks free",4,"thanks","free"
"thanks giving",4,"thanks","giving"
"thanks guys",4,"thanks","guys"
"thanks i",4,"thanks","i"
"thanks joining",4,"thanks","joining"
"thanks keeping",4,"thanks","keeping"
"thanks letting",4,"thanks","letting"
"thanks looking",4,"thanks","looking"
"thanks new",4,"thanks","new"
"thanks spreading",4,"thanks","spreading"
"thanks tweeting",4,"thanks","tweeting"
"that is",4,"that","is"
"that just",4,"that","just"
"that last",4,"that","last"
"that poor",4,"that","poor"
"that’s just",4,"that’s","just"
"thats cool",4,"thats","cool"
"thats just",4,"thats","just"
"the artist",4,"the","artist"
"the body",4,"the","body"
"the boy",4,"the","boy"
"the common",4,"the","common"
"the current",4,"the","current"
"the daily",4,"the","daily"
"the dark",4,"the","dark"
"the event",4,"the","event"
"the five",4,"the","five"
"the great",4,"the","great"
"the greek",4,"the","greek"
"the heat",4,"the","heat"
"the i",4,"the","i"
"the library",4,"the","library"
"the line",4,"the","line"
"the love",4,"the","love"
"the majority",4,"the","majority"
"the national",4,"the","national"
"the news",4,"the","news"
"the number",4,"the","number"
"the perfect",4,"the","perfect"
"the road",4,"the","road"
"the third",4,"the","third"
"the three",4,"the","three"
"the town",4,"the","town"
"the united",4,"the","united"
"the video",4,"the","video"
"the white",4,"the","white"
"theme song",4,"theme","song"
"there always",4,"there","always"
"there days",4,"there","days"
"there something",4,"there","something"
"they gave",4,"they","gave"
"they might",4,"they","might"
"thing im",4,"thing","im"
"thing know",4,"thing","know"
"thing life",4,"thing","life"
"thing world",4,"thing","world"
"things good",4,"things","good"
"things happen",4,"things","happen"
"things happening",4,"things","happening"
"things he",4,"things","he"
"things ive",4,"things","ive"
"things make",4,"things","make"
"things one",4,"things","one"
"think back",4,"think","back"
"think good",4,"think","good"
"think got",4,"think","got"
"think great",4,"think","great"
"think ill",4,"think","ill"
"think know",4,"think","know"
"think little",4,"think","little"
"think long",4,"think","long"
"think may",4,"think","may"
"think next",4,"think","next"
"think say",4,"think","say"
"think something",4,"think","something"
"think u",4,"think","u"
"thinking much",4,"thinking","much"
"this lady",4,"this","lady"
"this makes",4,"this","makes"
"this may",4,"this","may"
"this particular",4,"this","particular"
"this recipe",4,"this","recipe"
"this show",4,"this","show"
"this something",4,"this","something"
"this thursday",4,"this","thursday"
"thought lost",4,"thought","lost"
"thought maybe",4,"thought","maybe"
"thought process",4,"thought","process"
"three different",4,"three","different"
"three us",4,"three","us"
"thursday morning",4,"thursday","morning"
"thx shout",4,"thx","shout"
"time around",4,"time","around"
"time change",4,"time","change"
"time come",4,"time","come"
"time coming",4,"time","coming"
"time ever",4,"time","ever"
"time family",4,"time","family"
"time got",4,"time","got"
"time happened",4,"time","happened"
"time life",4,"time","life"
"time morning",4,"time","morning"
"time much",4,"time","much"
"time never",4,"time","never"
"time put",4,"time","put"
"time right",4,"time","right"
"time since",4,"time","since"
"time take",4,"time","take"
"time talk",4,"time","talk"
"time today",4,"time","today"
"time travel",4,"time","travel"
"time us",4,"time","us"
"times ive",4,"times","ive"
"times last",4,"times","last"
"times like",4,"times","like"
"tired i",4,"tired","i"
"to me",4,"to","me"
"to my",4,"to","my"
"today good",4,"today","good"
"today new",4,"today","new"
"today yesterday",4,"today","yesterday"
"tomorrow will",4,"tomorrow","will"
"too much",4,"too","much"
"took away",4,"took","away"
"took us",4,"took","us"
"town hall",4,"town","hall"
"town i",4,"town","i"
"track meet",4,"track","meet"
"train station",4,"train","station"
"tried get",4,"tried","get"
"truly believe",4,"truly","believe"
"truly love",4,"truly","love"
"truth i",4,"truth","i"
"try i",4,"try","i"
"try one",4,"try","one"
"try put",4,"try","put"
"try see",4,"try","see"
"tryin get",4,"tryin","get"
"trying catch",4,"trying","catch"
"trying go",4,"trying","go"
"trying live",4,"trying","live"
"trying stay",4,"trying","stay"
"trying understand",4,"trying","understand"
"turn back",4,"turn","back"
"turning point",4,"turning","point"
"tweet back",4,"tweet","back"
"tweet us",4,"tweet","us"
"twin peaks",4,"twin","peaks"
"twitter followers",4,"twitter","followers"
"twitter now",4,"twitter","now"
"two new",4,"two","new"
"two parts",4,"two","parts"
"two women",4,"two","women"
"u dont",4,"u","dont"
"u happy",4,"u","happy"
"u just",4,"u","just"
"u please",4,"u","please"
"uf i",4,"uf","i"
"ugh i",4,"ugh","i"
"ugh im",4,"ugh","im"
"united nations",4,"united","nations"
"unless i",4,"unless","i"
"us another",4,"us","another"
"us good",4,"us","good"
"us help",4,"us","help"
"us just",4,"us","just"
"us like",4,"us","like"
"us may",4,"us","may"
"us really",4,"us","really"
"van der",4,"van","der"
"van halen",4,"van","halen"
"vanilla extract",4,"vanilla","extract"
"vantage point",4,"vantage","point"
"ve never",4,"ve","never"
"vegetable oil",4,"vegetable","oil"
"visit us",4,"visit","us"
"voice head",4,"voice","head"
"walk around",4,"walk","around"
"walk i",4,"walk","i"
"wanna come",4,"wanna","come"
"want anything",4,"want","anything"
"want ask",4,"want","ask"
"want come",4,"want","come"
"want hear",4,"want","hear"
"want help",4,"want","help"
"want just",4,"want","just"
"want keep",4,"want","keep"
"want leave",4,"want","leave"
"want look",4,"want","look"
"want say",4,"want","say"
"want share",4,"want","share"
"want thank",4,"want","thank"
"want use",4,"want","use"
"wanted hear",4,"wanted","hear"
"wanted try",4,"wanted","try"
"wants see",4,"wants","see"
"washington post",4,"washington","post"
"watch the",4,"watch","the"
"watched movie",4,"watched","movie"
"way behind",4,"way","behind"
"way connect",4,"way","connect"
"way im",4,"way","im"
"way people",4,"way","people"
"we believe",4,"we","believe"
"we decided",4,"we","decided"
"we even",4,"we","even"
"we great",4,"we","great"
"we happy",4,"we","happy"
"we new",4,"we","new"
"we now",4,"we","now"
"we r",4,"we","r"
"we spent",4,"we","spent"
"we started",4,"we","started"
"we used",4,"we","used"
"week go",4,"week","go"
"weekend everyone",4,"weekend","everyone"
"weird i",4,"weird","i"
"well let",4,"well","let"
"well make",4,"well","make"
"well said",4,"well","said"
"well thats",4,"well","thats"
"well together",4,"well","together"
"went really",4,"went","really"
"west virginia",4,"west","virginia"
"westbow press",4,"westbow","press"
"what amazing",4,"what","amazing"
"what good",4,"what","good"
"what guys",4,"what","guys"
"what want",4,"what","want"
"what world",4,"what","world"
"what you",4,"what","you"
"whats best",4,"whats","best"
"when im",4,"when","im"
"whipped cream",4,"whipped","cream"
"who can",4,"who","can"
"who cares",4,"who","cares"
"who else",4,"who","else"
"who love",4,"who","love"
"who says",4,"who","says"
"whole life",4,"whole","life"
"why cant",4,"why","cant"
"why yes",4,"why","yes"
"wide awake",4,"wide","awake"
"will actually",4,"will","actually"
"will add",4,"will","add"
"will attending",4,"will","attending"
"will b",4,"will","b"
"will certainly",4,"will","certainly"
"will create",4,"will","create"
"will definitely",4,"will","definitely"
"will destroy",4,"will","destroy"
"will even",4,"will","even"
"will first",4,"will","first"
"will held",4,"will","held"
"will less",4,"will","less"
"will meet",4,"will","meet"
"will next",4,"will","next"
"will pay",4,"will","pay"
"will put",4,"will","put"
"will read",4,"will","read"
"will remain",4,"will","remain"
"will run",4,"will","run"
"will successful",4,"will","successful"
"will think",4,"will","think"
"will turn",4,"will","turn"
"will walk",4,"will","walk"
"will working",4,"will","working"
"winner will",4,"winner","will"
"wishing everyone",4,"wishing","everyone"
"wit u",4,"wit","u"
"with said",4,"with","said"
"with the",4,"with","the"
"within next",4,"within","next"
"within reach",4,"within","reach"
"within weeks",4,"within","weeks"
"woman i",4,"woman","i"
"women men",4,"women","men"
"wonderful weekend",4,"wonderful","weekend"
"wooden frame",4,"wooden","frame"
"work home",4,"work","home"
"work put",4,"work","put"
"work time",4,"work","time"
"work tomorrow",4,"work","tomorrow"
"work week",4,"work","week"
